year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,27.0,370.0,NaN,NaN,NaN,NaN,NaN,NaN,362.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,703.0,535.0,661.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,608.0,
magnitude,NaN,343.0,NaN,NaN,NaN,NaN,NaN,NaN,-8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,341.0,-168.0,126.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-53.0,
duration,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.0,
rate,NaN,343.0,NaN,NaN,NaN,NaN,NaN,NaN,-1.1428571428571428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.888888888888886,-168.0,126.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.3125,
postMagnitude,343.0,-8.0,NaN,NaN,NaN,NaN,NaN,NaN,341.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-168.0,126.0,-53.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postDuration,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.0,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postRate,343.0,-1.1428571428571428,NaN,NaN,NaN,NaN,NaN,NaN,37.888888888888886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-168.0,126.0,-3.3125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
