year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,225.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,256.0,-246.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150.0,NaN,NaN,NaN,NaN,60.0,NaN,NaN,NaN,332.0,NaN,NaN,NaN,262.0,
magnitude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.0,-502.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,396.0,NaN,NaN,NaN,NaN,-90.0,NaN,NaN,NaN,272.0,NaN,NaN,NaN,-70.0,
duration,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN,5.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,4.0,
rate,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1,-502.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.0,NaN,NaN,NaN,NaN,-18.0,NaN,NaN,NaN,68.0,NaN,NaN,NaN,-17.5,
postMagnitude,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-502.0,396.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-90.0,NaN,NaN,NaN,NaN,272.0,NaN,NaN,NaN,-70.0,NaN,NaN,NaN,NaN,
postDuration,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,
postRate,3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-502.0,36.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.0,NaN,NaN,NaN,NaN,68.0,NaN,NaN,NaN,-17.5,NaN,NaN,NaN,NaN,
