id,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
276396021,717,0,0,635,596,0,652,637,466,110,467,254,564,0,0,0,608,0,0,0,603,621,539,615,0,596,629,669,0,642,0,568,541,700,633,683
168468754,0,730,685,0,0,709,734,0,753,696,686,704,0,0,664,706,0,716,650,0,639,603,578,0,418,352,428,0,0,514,0,0,601,615,639,662
17147769,0,423,455,0,506,0,468,0,471,0,430,0,484,400,0,402,518,448,518,486,0,495,571,410,388,420,0,0,440,0,0,0,-225,-78,128,0
602058841,-107,0,-160,438,-126,0,-127,482,0,374,-95,632,171,-101,0,197,8,0,185,204,0,479,-101,0,0,256,0,0,0,0,38,176,0,0,478,2
207869742,502,0,398,414,484,527,521,473,425,0,497,0,539,448,392,307,0,0,0,0,0,326,0,425,0,0,0,0,0,645,528,365,0,604,450,497
133852306,-151,-142,0,-81,0,-3,0,26,68,38,0,81,0,126,0,0,0,167,156,272,180,0,0,0,-82,-68,-54,0,0,0,-4,35,32,0,13,0
74425275,0,-118,0,-78,-29,-3,-15,38,78,0,38,99,0,67,0,48,0,0,143,108,0,0,0,0,113,0,183,0,0,-364,-276,-216,-231,0,0,0
104273161,545,576,544,0,0,513,449,571,594,0,0,627,0,0,0,522,617,0,0,539,486,0,-574,0,0,0,-132,0,0,-17,16,0,0,55,140,0
120553170,0,0,308,0,349,298,0,299,0,0,309,0,337,349,257,0,0,311,239,0,0,0,0,0,357,122,79,0,0,108,0,149,117,0,0,161
226675016,693,0,0,0,0,0,661,0,0,626,682,723,640,0,643,0,666,0,0,48,346,0,436,0,0,0,0,557,0,591,638,0,0,0,674,0
536071703,0,85,218,0,0,0,0,0,0,218,0,214,268,0,0,0,0,-74,215,93,0,0,124,0,170,0,232,149,0,0,158,0,0,118,99,0
260503628,0,585,558,0,666,0,0,0,595,0,593,0,473,0,528,0,0,0,0,610,0,0,0,193,0,260,270,281,0,0,0,0,0,576,0,0
86194278,0,0,0,0,0,0,51,106,0,67,0,0,0,131,92,0,0,238,252,0,446,0,0,-376,0,-229,0,-166,0,16,0,0,16,0,0,0
232523712,0,0,648,599,0,0,0,548,666,0,0,496,0,0,0,0,607,573,0,0,0,600,0,564,0,556,573,0,0,0,638,0,0,0,0,0
336983795,0,603,0,648,0,612,0,0,0,518,325,0,0,0,0,0,560,0,0,0,0,0,0,513,565,0,0,394,0,0,0,379,524,0,0,0
208783341,0,628,610,0,608,0,653,0,0,0,634,0,0,0,0,0,0,0,0,573,0,0,0,0,0,667,0,591,0,650,0,0,0,0,0,555
37607710,0,0,0,0,0,0,0,0,0,0,0,530,0,543,0,515,0,519,0,0,477,0,0,0,0,0,0,0,0,0,0,407,588,519,516,0
537399328,-129,-92,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,51,0,0,0,84,52,0,0,42,0,0,0
96638706,390,225,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,630,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,745
152933436,0,0,0,587,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,494,0,0,0,0,0,608,0,582,0
152856845,0,0,0,0,0,0,0,0,0,0,0,-169,-116,0,0,0,0,0,0,0,37,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
385978152,0,0,0,0,423,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,542,608,0,0,0,0,0,0,0,0,0
183757134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,69,0,0,209,0,0,0,0,0
168569307,499,515,521,0,574,586,551,564,563,509,523,543,554,569,521,516,553,0,505,532,486,503,485,520,489,477,544,-61,0,315,368,376,395,323,349,371
489199947,10,-11,-13,32,128,21,50,72,184,206,117,53,78,-51,92,208,-18,-115,-76,-1,100,155,0,89,0,134,229,72,184,373,329,84,464,456,557,272
69872750,459,0,458,455,444,456,504,505,546,483,413,547,469,482,485,454,436,459,453,476,370,488,0,498,447,581,334,376,503,414,496,0,456,504,463,449
194257099,452,0,437,551,519,582,487,506,0,473,620,507,617,633,506,424,530,615,427,506,500,0,538,513,542,550,492,615,621,0,585,543,626,586,552,606
164090382,391,396,78,-2,-33,44,0,0,-130,-200,-164,0,-192,-161,-175,-214,-171,-187,-193,-155,-198,0,-152,-44,-134,0,-183,-140,0,-77,-114,-108,-104,-89,-163,-198
97897998,254,163,0,276,235,328,262,277,316,292,0,252,344,360,279,348,325,294,259,276,213,262,259,248,304,264,-521,0,0,-129,-141,0,-144,-16,0,49
14869101,369,380,0,414,480,430,461,468,638,453,433,439,434,0,462,0,402,474,474,468,456,547,0,460,-24,49,309,408,0,204,0,0,0,437,407,0
137923538,225,219,0,0,225,224,0,247,0,251,256,-246,-157,-147,0,-44,-25,2,0,-4,28,81,150,0,132,90,95,60,170,0,241,332,0,200,255,262
235316400,684,0,0,665,0,0,0,610,566,0,574,584,673,631,595,560,650,628,-244,-105,-36,85,0,252,249,206,327,303,0,393,402,408,438,0,489,460
198237422,0,0,580,533,588,654,579,555,552,511,546,0,0,537,510,359,670,0,472,536,534,650,574,624,605,0,529,543,537,0,603,559,0,0,630,0
204868827,573,0,668,628,0,0,0,639,695,625,0,0,676,636,609,0,686,702,623,0,733,567,556,0,0,0,674,251,0,0,452,539,574,616,565,579
271212539,667,756,755,0,0,699,0,676,658,662,0,669,0,0,545,617,690,699,693,693,719,728,0,731,0,757,750,752,783,722,0,0,0,0,0,740
282711189,714,0,0,721,701,750,742,646,0,0,699,0,0,704,0,0,771,692,0,0,0,732,668,648,0,718,717,742,747,0,690,-309,-106,178,237,341
279260024,640,0,595,625,657,649,0,626,-321,0,-2,0,0,407,0,386,290,271,0,0,0,423,0,400,455,0,418,444,459,486,0,0,462,501,507,0
52432893,0,-284,-168,0,-3,23,0,0,0,0,250,328,0,372,282,0,0,389,0,0,0,515,436,410,460,493,0,0,459,484,516,471,504,504,486,0
74303730,0,575,603,534,0,0,538,0,0,448,331,457,639,0,650,0,393,464,476,671,0,0,0,0,645,582,456,0,0,632,606,401,0,671,0,0
255763974,507,0,606,593,0,588,620,0,0,0,0,0,0,0,0,355,443,0,0,469,552,592,580,583,0,671,576,633,615,0,0,708,0,0,706,746
217796272,0,576,570,0,0,640,611,0,0,0,0,551,0,657,0,415,579,617,0,0,546,0,537,639,0,609,515,596,0,0,645,555,0,653,0,0
27645346,0,445,394,0,467,0,0,0,0,519,0,442,0,0,0,486,0,401,439,0,0,-97,78,0,0,262,0,0,225,309,386,263,0,0,407,404
22139697,432,491,498,477,0,0,471,0,0,0,0,447,494,0,408,426,342,448,0,492,0,0,0,0,0,0,338,0,189,287,0,0,0,0,0,308
103449839,55,75,0,0,214,0,173,0,357,0,0,0,0,0,291,256,356,290,0,0,0,0,0,-81,0,-78,0,0,0,0,-82,-34,0,-40,0,0
154543009,0,0,0,0,116,154,224,0,0,0,0,0,0,0,0,0,-21,16,0,-2,0,-1,0,11,0,136,75,0,0,0,102,168,0,147,0,0
6673183,0,487,510,0,567,0,518,578,632,0,0,0,0,0,501,0,572,0,0,0,0,0,355,0,0,406,407,0,353,0,0,0,0,440,0,0
242487630,0,0,0,0,541,448,517,0,0,0,0,626,0,478,0,0,650,0,0,0,0,-274,0,0,0,124,100,0,0,0,0,223,297,0,0,390
245199319,566,0,653,0,544,0,0,660,0,0,0,625,0,553,0,0,604,0,0,0,0,0,0,556,0,645,0,0,559,0,0,0,0,642,0,0
130268787,-202,0,0,0,0,0,0,0,0,-72,-88,0,0,0,0,0,0,-17,13,0,0,0,0,0,0,0,0,0,226,346,0,277,-112,0,0,0
273205956,0,499,534,0,579,0,0,0,0,0,0,0,0,0,571,0,612,0,0,566,604,0,0,0,0,0,0,0,747,0,0,0,0,0,0,739
509340779,0,-138,0,0,0,0,0,-12,0,0,44,39,94,0,0,0,0,0,0,-138,0,0,0,0,0,0,0,0,0,0,79,0,0,142,0,0
166930675,0,190,243,0,305,0,0,0,273,0,0,242,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0
269672876,0,584,0,0,625,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,536,0,0,692,0,0,0,0,0,0
6061926,161,0,0,0,0,0,0,0,0,142,0,0,0,0,-170,0,0,0,0,0,-4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
602108587,0,0,0,0,0,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,0,0,0,-20,0,0,0,0,0,-39,0
71128058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,596,468,0,0,0,0,0,0,0,0,0
373390597,292,571,576,-10,-1,685,672,146,505,0,479,503,631,590,450,663,616,576,10,471,542,682,467,660,692,88,668,670,674,611,676,656,0,620,651,654
220152612,558,563,572,592,520,594,604,560,590,664,582,0,541,612,531,624,630,622,0,582,544,536,655,507,464,497,514,509,493,542,630,614,0,585,-471,-438
335029573,692,0,679,682,660,703,716,693,641,516,601,701,600,640,612,642,651,645,614,625,0,595,0,669,649,627,703,629,672,594,635,631,619,648,266,514
162855525,619,563,561,638,676,0,646,628,695,645,632,650,689,726,650,675,678,696,690,551,687,688,448,-99,30,0,-132,0,99,-30,-86,-102,-115,-92,-79,0
521501386,-79,-8,0,-68,73,-31,52,59,109,58,9,67,34,52,61,150,-28,-94,66,0,88,172,131,84,0,129,274,218,128,54,0,48,155,3,0,-22
44412567,271,334,380,389,0,379,346,408,494,446,473,482,509,546,452,455,0,0,521,0,506,554,537,-447,155,439,305,174,253,0,453,334,0,410,470,477
127676775,717,778,694,673,726,708,754,746,780,716,783,0,0,750,0,0,767,704,644,0,657,673,656,623,602,609,0,125,358,0,396,391,410,486,478,0
52930878,224,187,0,243,235,277,233,0,363,0,0,0,257,313,0,257,352,0,210,227,198,-306,-195,-174,0,-62,-54,-16,-7,33,38,55,367,85,143,249
82347621,0,-2,0,-62,79,-19,30,66,0,48,32,214,185,0,117,148,231,173,285,118,202,269,219,0,139,-81,-46,-72,0,0,-40,-134,0,0,-29,-39
157371634,0,551,0,0,616,329,395,0,507,504,0,479,535,500,348,487,462,0,430,598,0,519,0,583,571,0,550,607,595,513,681,578,649,0,518,665
66925170,618,738,628,0,678,678,0,694,701,686,605,0,0,737,0,672,706,764,731,682,752,645,651,0,0,0,673,466,0,0,726,729,680,705,0,665
280616649,0,0,654,645,521,615,0,620,629,655,628,0,0,653,0,703,726,707,0,0,706,720,0,458,402,324,0,0,381,738,628,558,631,669,0,634
467062797,217,76,0,182,0,0,18,0,50,349,398,179,0,-32,-15,-37,-24,50,0,0,0,57,0,75,20,0,-18,4,0,0,102,0,59,16,17,33
135409462,0,0,132,124,234,302,297,265,328,273,336,0,422,0,357,0,481,410,0,0,0,376,-476,-330,-4,57,10,0,0,0,181,180,0,0,0,0
82762035,0,215,0,240,0,0,332,325,0,326,0,417,461,0,325,-352,0,0,-185,0,0,55,-19,-5,0,0,0,44,44,22,21,30,0,38,28,12
395441574,0,611,0,0,0,0,0,639,636,651,645,576,0,0,637,649,0,470,405,408,520,0,0,546,608,650,642,666,0,0,0,673,0,0,643,670
298411050,620,0,599,0,0,587,0,573,622,607,607,-47,0,0,0,0,555,0,0,425,483,442,503,0,563,0,0,580,0,0,616,0,628,664,0,0
250845743,719,0,0,0,0,727,714,0,0,0,0,698,0,0,720,691,673,0,708,605,673,0,0,690,673,0,142,0,232,434,0,0,556,644,602,0
170207232,275,0,283,274,337,0,292,0,399,336,0,364,0,0,-355,0,0,0,-28,0,0,-65,13,0,78,59,0,0,0,273,250,233,0,0,0,0
349621791,701,0,0,651,698,0,0,639,612,0,688,706,0,711,0,0,0,741,0,0,0,0,493,0,676,0,0,710,709,0,0,738,637,0,681,0
119528371,98,28,0,66,0,0,155,153,0,162,183,0,231,0,7,-85,0,0,0,78,0,0,-381,-293,0,0,0,0,0,0,-101,0,0,-71,0,0
338027150,0,926,0,0,0,0,0,0,644,0,0,629,0,0,570,517,609,551,573,495,0,0,0,0,0,652,608,0,0,0,0,0,496,559,600,0
97955333,0,236,0,0,337,305,290,0,0,-421,-371,0,-82,-42,0,0,0,-47,0,0,-58,0,0,120,335,0,0,0,176,0,0,0,0,0,0,0
287230028,0,0,0,0,0,0,0,0,0,0,0,0,573,498,0,77,143,186,378,611,0,507,441,0,569,591,0,0,0,0,0,0,0,533,0,0
116553617,0,-108,0,51,0,0,0,0,0,0,0,0,0,239,0,0,0,194,200,262,325,0,325,0,193,0,214,0,0,0,0,0,0,13,0,0
205291646,0,0,0,0,0,0,0,0,0,0,606,0,619,0,461,0,664,0,0,0,0,0,0,620,0,633,585,579,0,0,0,0,0,717,713,0
308069044,0,0,0,520,0,0,0,0,0,0,0,656,727,0,0,0,0,0,0,627,0,0,687,0,0,0,0,0,0,695,0,664,0,0,725,732
232700614,616,0,0,576,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,573,661,602,0,0,0,0,0,0,0,673,0,0,0
38137328,468,0,0,0,550,0,0,0,620,0,0,0,0,620,0,638,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,444,0,0,0,0
262496925,724,0,0,0,0,711,0,0,0,0,697,0,660,0,0,0,0,0,0,0,0,613,0,0,0,0,690,0,0,0,0,0,0,0,0,0
442636637,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,129,0,321,0,0,454,0,0,0
95680355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,543,0,0,0,0,0,0,0,0,0,577,0,628
144010705,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0
136089605,175,-1,0,39,72,66,32,29,66,0,61,49,42,110,-6,49,89,66,63,42,49,102,104,94,124,182,136,-101,-88,-108,-60,-122,-129,-68,-43,0
147282036,277,-196,-228,-144,-70,-84,-97,-120,-2,-96,-78,59,-69,-14,0,-34,48,100,27,154,112,168,202,171,177,216,298,258,0,345,314,251,263,282,290,0
24294558,448,430,427,480,0,502,430,510,465,529,446,423,448,560,476,439,466,377,424,452,-326,58,224,170,267,271,273,0,0,239,358,282,293,268,419,363
291061107,0,390,0,405,0,415,358,474,439,399,437,0,-34,169,167,179,219,215,192,277,308,319,363,305,390,399,479,420,0,447,501,460,484,500,0,550
381025679,420,431,361,325,367,428,241,378,281,416,445,305,450,321,403,412,0,370,214,146,496,529,407,451,526,583,517,418,0,558,622,459,645,0,0,0
131668048,0,592,536,588,585,618,0,556,0,529,596,625,588,578,-197,0,0,257,304,304,434,360,383,402,476,410,0,0,467,0,600,480,0,556,557,535
159453357,218,233,228,268,356,337,0,365,379,373,0,547,402,445,462,445,545,511,0,442,445,500,0,0,454,485,374,385,450,507,454,0,-251,0,112,145
39192500,415,-19,50,163,0,158,167,250,243,0,214,279,0,335,265,381,0,372,392,336,0,0,318,0,374,404,384,331,385,428,0,383,466,439,451,446
310259134,750,22,0,0,0,698,0,342,0,296,0,509,609,484,463,336,0,481,293,536,0,0,540,458,514,493,465,495,438,405,0,385,427,524,438,415
116002835,654,659,0,618,0,695,0,619,671,586,670,670,674,628,630,633,616,0,652,0,638,0,608,0,644,0,619,602,0,686,699,163,373,446,0,494
169529427,526,577,572,537,584,626,0,0,580,630,588,0,0,0,549,561,693,0,548,0,0,0,601,0,576,523,521,475,0,557,578,553,0,220,310,0
17334396,165,191,236,282,0,407,421,429,444,412,0,413,440,499,468,0,0,0,481,439,444,457,0,0,451,0,402,0,12,0,0,0,206,191,243,367
86894108,166,288,0,0,600,0,0,550,0,546,435,0,495,473,0,0,266,296,0,0,330,553,362,385,543,529,461,488,485,561,584,0,495,0,478,0
232606359,0,609,0,596,607,549,573,0,486,417,0,575,0,602,0,0,519,566,0,0,0,0,559,513,0,0,574,636,0,0,631,516,0,591,629,634
183448833,0,568,0,453,554,0,0,-439,0,-335,0,0,-84,0,135,127,0,0,417,349,391,428,459,533,489,532,423,412,0,0,399,404,423,0,0,0
18395650,0,155,0,0,0,0,206,0,244,222,191,0,247,247,164,156,215,0,227,214,266,0,0,282,0,0,297,221,0,0,0,0,-69,6,0,53
144398112,751,0,770,0,0,0,785,735,0,727,0,607,0,736,0,789,0,0,510,646,740,729,0,0,597,0,665,0,735,652,0,716,667,0,0,0
566258328,0,-82,69,0,0,0,0,114,267,296,129,350,229,164,0,42,0,38,0,0,208,0,155,0,0,99,287,0,310,0,0,0,401,385,0,0
167362659,512,0,440,548,0,0,0,582,0,0,549,0,0,598,533,0,582,500,501,0,535,489,0,160,0,0,444,0,561,0,558,0,0,508,0,0
80387874,522,0,434,275,0,0,0,700,695,0,0,0,755,721,0,242,0,0,0,0,0,0,0,466,0,646,463,690,0,663,584,0,0,0,615,660
240053538,0,556,579,0,0,0,0,671,638,0,0,647,637,667,0,0,0,700,0,641,676,0,613,0,0,634,0,641,0,0,0,0,56,0,338,0
50254138,0,0,119,11,23,0,0,0,94,0,0,0,0,0,142,211,0,0,0,0,0,195,-405,-300,-144,-87,0,0,0,0,6,0,0,72,50,0
581679580,-26,0,162,0,0,0,0,0,136,0,0,0,0,0,0,0,0,5,146,97,-18,0,-9,-39,0,27,0,85,0,0,83,0,0,0,0,-13
132221579,0,0,0,0,389,0,0,303,0,324,0,0,-181,0,-56,0,0,0,0,0,185,0,0,252,338,0,290,0,0,202,0,0,0,286,238,0
94110662,0,0,0,0,0,0,0,0,442,0,0,402,472,0,494,0,0,631,663,618,0,706,0,0,0,0,0,0,724,0,0,696,0,0,725,0
247793347,618,0,646,0,0,0,0,0,0,0,0,0,693,0,0,710,0,0,0,0,463,0,0,540,0,582,0,0,0,679,711,0,0,747,0,0
18182148,536,0,0,0,0,0,563,0,0,592,0,0,0,0,528,0,0,0,0,0,0,0,0,531,574,0,0,470,0,0,518,0,0,539,0,0
279058249,0,0,0,0,584,654,0,577,0,0,0,0,0,677,517,0,0,221,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510
161639975,0,0,0,-85,0,-24,0,0,0,0,0,0,0,182,0,171,0,248,0,0,315,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0
539436862,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,-46,0,233,0,0,259,321,0,0,0,0,0,434,0,0,0,0,0,0
61412424,0,0,0,0,0,0,0,0,0,632,0,0,402,0,0,0,0,0,455,0,0,0,0,486,485,0,0,0,0,0,0,0,0,0,0,0
476464729,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,173,0,0,0,0,49
335707562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,664
81256384,440,421,0,491,587,561,574,640,588,507,515,326,592,549,556,204,277,418,347,575,552,546,462,0,607,412,438,400,0,565,561,140,470,467,235,303
437812171,195,103,389,50,388,138,741,532,388,550,338,0,535,271,329,591,455,462,109,323,0,611,386,790,522,0,708,738,523,693,334,333,216,385,401,266
248337666,541,493,507,505,506,543,0,550,535,521,508,644,543,536,529,569,618,565,70,83,308,328,321,336,461,0,455,467,470,0,515,467,530,497,524,555
115587098,186,0,235,212,263,208,254,232,201,266,247,323,257,255,183,230,308,244,239,228,206,296,0,-156,0,-153,-161,-176,0,-91,-32,-4,0,-61,-84,5
275441564,702,629,669,626,630,650,622,612,566,482,659,685,677,656,0,643,642,646,577,0,0,625,652,647,654,611,637,0,592,618,669,555,598,690,0,628
53376334,635,0,699,646,714,0,656,-44,307,336,390,362,0,453,348,0,271,422,404,397,290,337,0,-340,10,217,217,202,0,334,414,0,395,495,451,486
177400933,0,722,0,0,773,744,0,777,733,725,730,628,751,0,729,0,0,0,676,655,709,716,714,580,723,703,730,703,716,722,748,329,629,647,558,626
582310695,-72,0,63,-48,-81,0,0,178,167,218,59,191,-19,32,0,0,-77,-102,191,130,-1,0,-27,-18,75,7,273,0,144,0,182,81,203,138,80,8
512713264,-31,17,68,283,0,61,0,108,159,0,0,111,0,123,136,175,-60,-108,0,76,43,0,127,104,193,63,0,221,238,0,103,103,0,106,89,1
120376334,391,416,0,0,0,0,475,552,0,0,450,0,435,406,0,386,445,468,0,478,509,462,162,-20,-66,-8,-95,-72,51,62,45,0,0,119,115,257
103267933,-189,0,0,40,176,231,240,267,358,337,336,374,325,394,315,325,274,454,323,406,0,351,314,0,301,0,0,41,0,-64,0,-57,-75,0,0,0
178353144,296,0,407,295,317,360,0,363,0,0,-221,0,65,57,19,0,70,0,134,0,147,243,206,180,265,0,247,210,345,0,367,306,0,379,0,402
179116175,0,0,0,0,0,0,428,0,527,0,498,405,458,506,0,446,452,534,509,456,0,541,544,0,463,0,0,387,479,0,456,-349,-364,-224,-62,381
78556266,268,0,0,0,310,214,0,0,349,335,323,0,305,0,336,0,335,0,413,241,294,279,265,0,0,238,0,339,330,0,-125,-89,-64,30,0,-12
198674411,0,0,643,0,569,0,0,617,0,572,0,0,656,636,636,619,615,0,0,0,576,626,0,627,605,649,0,0,670,0,0,-121,257,320,374,434
140769670,0,563,518,620,560,616,0,574,0,0,547,543,559,0,0,0,553,0,0,543,536,0,560,0,0,0,0,-239,-8,0,328,27,0,375,419,436
281140603,0,0,565,593,523,0,635,288,0,0,498,0,0,0,0,0,318,428,385,460,0,565,362,0,0,413,0,547,472,0,0,261,335,551,584,0
481019590,0,-42,0,61,-64,24,0,0,0,56,0,0,0,0,9,197,0,-65,0,43,52,88,0,18,135,0,291,0,274,0,0,-110,0,0,190,0
69379760,0,584,0,602,650,0,523,682,0,0,0,395,0,652,515,0,409,514,0,557,0,0,0,528,0,671,0,0,0,632,661,0,554,545,0,0
285478249,752,729,0,679,0,0,0,0,738,0,0,0,0,0,0,0,601,0,0,498,0,554,574,0,662,655,687,731,0,0,0,711,641,719,0,724
458077847,0,0,0,223,390,124,575,0,37,0,0,-98,101,0,-39,0,0,-108,-135,0,0,0,0,73,0,0,0,0,0,136,0,-12,0,76,50,0
150402033,0,407,0,486,0,541,0,0,544,0,0,0,0,-2,0,103,0,0,0,200,0,227,0,224,0,243,0,320,0,352,0,388,0,0,409,0
465517548,0,0,0,0,0,44,0,0,178,0,179,178,0,49,0,0,0,119,0,0,0,0,0,0,0,171,488,0,447,0,0,139,430,314,309,0
256826428,0,0,0,736,661,0,725,0,0,0,0,731,0,729,0,730,741,0,0,0,0,690,0,0,0,0,-1,308,0,0,0,580,635,0,0,0
311999139,0,0,693,672,0,0,0,0,0,537,0,0,0,664,0,0,0,0,165,352,0,0,0,0,519,0,0,591,526,0,630,0,0,0,0,0
144123357,256,321,297,0,271,0,0,284,0,336,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,192,189,0,0,0
220872684,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,452,0,0,0,0,497,0,0,649,578,0,522,0,0,656,0,0,-370
7672272,0,0,0,533,590,0,0,0,0,0,0,0,0,0,0,551,0,0,0,515,0,0,-114,0,0,0,0,0,0,245,0,0,0,0,295,263
149344708,0,0,426,0,0,0,0,0,0,0,43,0,0,12,0,0,0,-32,0,0,0,34,0,0,0,0,0,0,0,213,0,0,0,0,265,0
377552270,0,0,0,0,384,0,0,0,0,0,0,154,0,0,222,0,0,0,-18,424,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0
245044587,0,0,0,651,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,584,579,0,605,0,0,0,0,0,0,0,0,0,0
363188292,0,0,0,0,653,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,705,0,0,0
148847946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,-378,0,0,0,0,0,0,0,0,144
201667413,631,623,568,608,660,659,651,814,701,644,709,0,0,702,723,695,751,708,719,829,727,757,779,729,708,719,730,753,758,752,791,759,-29,-66,182,214
252471041,606,611,603,581,654,615,634,602,541,-93,128,212,437,0,0,405,453,471,392,459,435,511,463,556,537,478,568,541,0,623,631,606,622,627,618,643
160567818,213,0,271,246,274,241,240,0,293,277,324,-479,0,-117,-142,-57,16,18,40,143,241,289,250,259,495,0,225,-439,-203,-110,-133,-177,-130,-81,-9,3
258432359,598,621,605,631,650,660,665,653,604,0,621,650,710,648,0,-453,-133,84,167,189,279,327,328,288,337,299,329,362,356,0,383,348,504,421,0,458
335560191,600,580,0,0,592,0,595,560,608,574,596,0,589,644,567,574,543,431,0,403,456,536,476,0,553,439,587,543,551,576,582,596,562,626,460,529
98028377,51,66,114,139,256,186,0,217,248,263,283,362,0,274,0,315,326,300,0,241,141,262,276,333,287,266,239,0,47,78,68,-23,-29,0,70,37
222278751,733,736,81,164,0,0,0,516,551,544,618,523,0,696,708,706,733,749,722,745,733,0,647,721,752,0,718,739,0,738,721,0,717,723,723,659
103173098,335,0,323,272,337,364,357,0,304,351,350,309,365,359,298,361,0,328,379,0,231,293,200,0,411,290,0,-249,9,0,100,59,67,161,0,105
134873744,0,681,652,0,0,590,675,655,621,589,496,366,609,626,644,480,0,0,0,0,624,0,475,566,616,692,608,618,0,0,586,549,509,627,605,578
89794288,-143,0,-24,22,0,135,0,196,201,194,142,208,363,172,138,215,0,0,0,355,308,277,258,0,0,-175,-207,-181,-127,29,-61,-61,0,0,101,54
164684599,225,0,192,255,286,0,298,332,0,325,324,0,-70,11,0,0,119,266,230,336,0,430,0,435,453,488,433,476,0,580,0,0,429,0,510,490
200620203,0,520,508,560,582,603,531,452,469,454,534,338,0,0,251,68,0,628,267,485,0,499,0,654,0,0,0,520,0,0,627,0,356,490,548,0
255203976,663,0,0,0,0,663,656,0,530,-371,0,154,337,380,347,416,0,375,417,434,472,0,488,0,560,595,0,556,0,612,0,638,639,660,0,0
281152622,610,546,0,580,630,592,633,584,0,0,0,0,655,627,0,0,117,0,0,0,326,258,342,344,408,0,405,438,0,0,532,0,497,564,0,580
513663656,44,-10,50,0,0,0,329,289,50,133,0,0,106,168,82,0,203,0,0,0,0,263,118,45,0,0,0,335,305,216,292,135,0,153,0,414
26117735,0,0,0,0,522,409,268,356,493,0,0,591,591,0,0,666,0,0,641,626,0,0,0,622,571,602,0,415,0,570,553,501,480,0,520,532
3419472,0,257,261,288,393,0,0,339,377,337,315,0,0,429,0,0,0,-192,0,0,156,0,423,0,453,504,487,0,561,0,578,541,606,0,0,0
282563777,572,0,561,573,623,0,0,615,599,545,0,0,661,662,636,0,0,0,0,0,0,552,522,0,603,634,0,0,0,603,616,189,315,0,0,0
143039633,0,0,0,659,626,0,0,0,0,381,0,548,630,665,425,403,0,0,0,0,584,0,411,338,566,0,458,0,0,654,0,213,354,0,0,0
86499758,0,663,621,0,0,562,0,620,0,0,0,0,0,0,0,0,0,0,459,626,647,553,679,0,0,0,552,0,0,0,604,577,627,666,526,626
336597723,710,0,746,0,0,0,0,719,0,579,713,0,0,625,0,0,575,0,0,513,0,0,0,0,0,690,667,680,745,0,0,640,0,624,0,732
127507414,-161,-141,-137,-111,0,0,0,0,77,0,0,0,0,0,0,-27,-21,0,49,50,0,158,0,119,0,0,161,159,0,0,-60,0,0,0,0,0
190347012,714,0,685,0,0,0,707,724,0,670,0,660,0,0,599,0,0,0,0,0,0,0,721,0,0,0,0,685,0,745,0,627,0,0,0,624
