id,year,index,magnitude,duration,rate,postMagnitude,postDuration,postRate
364,2005,298.0,223.0,4.0,55.75,-140.0,3.0,-46.666666666666664
364,2008,158.0,-140.0,3.0,-46.666666666666664,309.0,11.0,28.09090909090909
364,2019,467.0,309.0,11.0,28.09090909090909,NaN,NaN,NaN
365,1984,325.0,NaN,NaN,NaN,0.0,24.0,0.0
365,2008,325.0,0.0,24.0,0.0,-585.0,1.0,-585.0
365,2009,-260.0,-585.0,1.0,-585.0,609.0,6.0,101.5
365,2015,349.0,609.0,6.0,101.5,55.0,4.0,13.75
365,2019,404.0,55.0,4.0,13.75,NaN,NaN,NaN
366,1984,-83.0,NaN,NaN,NaN,263.0,5.0,52.6
366,1989,180.0,263.0,5.0,52.6,14.0,9.0,1.5555555555555556
366,1998,194.0,14.0,9.0,1.5555555555555556,116.0,1.0,116.0
366,1999,310.0,116.0,1.0,116.0,-67.0,11.0,-6.090909090909091
366,2010,243.0,-67.0,11.0,-6.090909090909091,-266.0,1.0,-266.0
366,2011,-23.0,-266.0,1.0,-266.0,38.0,8.0,4.75
366,2019,15.0,38.0,8.0,4.75,NaN,NaN,NaN
367,1984,493.0,NaN,NaN,NaN,58.0,14.0,4.142857142857143
367,1998,551.0,58.0,14.0,4.142857142857143,-1094.0,1.0,-1094.0
367,1999,-543.0,-1094.0,1.0,-1094.0,43.0,1.0,43.0
367,2000,-500.0,43.0,1.0,43.0,350.0,1.0,350.0
367,2001,-150.0,350.0,1.0,350.0,323.0,3.0,107.66666666666667
367,2004,173.0,323.0,3.0,107.66666666666667,351.0,15.0,23.4
367,2019,524.0,351.0,15.0,23.4,NaN,NaN,NaN
368,1984,303.0,NaN,NaN,NaN,140.0,13.0,10.76923076923077
368,1997,443.0,140.0,13.0,10.76923076923077,-259.0,1.0,-259.0
368,1998,184.0,-259.0,1.0,-259.0,118.0,9.0,13.11111111111111
368,2007,302.0,118.0,9.0,13.11111111111111,314.0,2.0,157.0
368,2009,616.0,314.0,2.0,157.0,-278.0,1.0,-278.0
368,2010,338.0,-278.0,1.0,-278.0,37.0,9.0,4.111111111111111
368,2019,375.0,37.0,9.0,4.111111111111111,NaN,NaN,NaN
369,1984,719.0,NaN,NaN,NaN,3.0,25.0,0.12
369,2009,722.0,3.0,25.0,0.12,-188.0,1.0,-188.0
369,2010,534.0,-188.0,1.0,-188.0,98.0,3.0,32.666666666666664
369,2013,632.0,98.0,3.0,32.666666666666664,-637.0,1.0,-637.0
369,2014,-5.0,-637.0,1.0,-637.0,504.0,2.0,252.0
369,2016,499.0,504.0,2.0,252.0,-4.0,3.0,-1.3333333333333333
369,2019,495.0,-4.0,3.0,-1.3333333333333333,NaN,NaN,NaN
370,1984,554.0,NaN,NaN,NaN,66.0,30.0,2.2
370,2014,620.0,66.0,30.0,2.2,-981.0,1.0,-981.0
370,2015,-361.0,-981.0,1.0,-981.0,128.0,1.0,128.0
370,2016,-233.0,128.0,1.0,128.0,342.0,1.0,342.0
370,2017,109.0,342.0,1.0,342.0,227.0,2.0,113.5
370,2019,336.0,227.0,2.0,113.5,NaN,NaN,NaN
371,1984,-86.0,NaN,NaN,NaN,389.0,6.0,64.83333333333333
371,1990,303.0,389.0,6.0,64.83333333333333,32.0,22.0,1.4545454545454546
371,2012,335.0,32.0,22.0,1.4545454545454546,-204.0,1.0,-204.0
371,2013,131.0,-204.0,1.0,-204.0,-35.0,6.0,-5.833333333333333
371,2019,96.0,-35.0,6.0,-5.833333333333333,NaN,NaN,NaN
372,1984,746.0,NaN,NaN,NaN,-35.0,4.0,-8.75
372,1988,711.0,-35.0,4.0,-8.75,-453.0,1.0,-453.0
372,1989,258.0,-453.0,1.0,-453.0,228.0,1.0,228.0
372,1990,486.0,228.0,1.0,228.0,274.0,14.0,19.571428571428573
372,2004,760.0,274.0,14.0,19.571428571428573,-86.0,15.0,-5.733333333333333
372,2019,674.0,-86.0,15.0,-5.733333333333333,NaN,NaN,NaN
373,1984,340.0,NaN,NaN,NaN,56.0,11.0,5.090909090909091
373,1995,396.0,56.0,11.0,5.090909090909091,-461.0,1.0,-461.0
373,1996,-65.0,-461.0,1.0,-461.0,423.0,23.0,18.391304347826086
373,2019,358.0,423.0,23.0,18.391304347826086,NaN,NaN,NaN
374,1984,-176.0,NaN,NaN,NaN,110.0,10.0,11.0
374,1994,-66.0,110.0,10.0,11.0,214.0,1.0,214.0
374,1995,148.0,214.0,1.0,214.0,197.0,19.0,10.368421052631579
374,2014,345.0,197.0,19.0,10.368421052631579,-425.0,2.0,-212.5
374,2016,-80.0,-425.0,2.0,-212.5,86.0,3.0,28.666666666666668
374,2019,6.0,86.0,3.0,28.666666666666668,NaN,NaN,NaN
375,1984,259.0,NaN,NaN,NaN,163.0,22.0,7.409090909090909
375,2006,422.0,163.0,22.0,7.409090909090909,199.0,1.0,199.0
375,2007,621.0,199.0,1.0,199.0,-247.0,3.0,-82.33333333333333
375,2010,374.0,-247.0,3.0,-82.33333333333333,234.0,3.0,78.0
375,2013,608.0,234.0,3.0,78.0,-849.0,1.0,-849.0
375,2014,-241.0,-849.0,1.0,-849.0,0.0,5.0,0.0
375,2019,-241.0,0.0,5.0,0.0,NaN,NaN,NaN
376,1984,756.0,NaN,NaN,NaN,-18.0,12.0,-1.5
376,1996,738.0,-18.0,12.0,-1.5,-493.0,1.0,-493.0
376,1997,245.0,-493.0,1.0,-493.0,-56.0,2.0,-28.0
376,1999,189.0,-56.0,2.0,-28.0,441.0,1.0,441.0
376,2000,630.0,441.0,1.0,441.0,-185.0,12.0,-15.416666666666666
376,2012,445.0,-185.0,12.0,-15.416666666666666,223.0,7.0,31.857142857142858
376,2019,668.0,223.0,7.0,31.857142857142858,NaN,NaN,NaN
377,1984,393.0,NaN,NaN,NaN,-3.0,5.0,-0.6
377,1989,390.0,-3.0,5.0,-0.6,204.0,2.0,102.0
377,1991,594.0,204.0,2.0,102.0,-189.0,2.0,-94.5
377,1993,405.0,-189.0,2.0,-94.5,-18.0,16.0,-1.125
377,2009,387.0,-18.0,16.0,-1.125,-204.0,1.0,-204.0
377,2010,183.0,-204.0,1.0,-204.0,98.0,9.0,10.88888888888889
377,2019,281.0,98.0,9.0,10.88888888888889,NaN,NaN,NaN
378,1984,596.0,NaN,NaN,NaN,-41.0,14.0,-2.9285714285714284
378,1998,555.0,-41.0,14.0,-2.9285714285714284,-234.0,1.0,-234.0
378,1999,321.0,-234.0,1.0,-234.0,82.0,1.0,82.0
378,2000,403.0,82.0,1.0,82.0,-36.0,8.0,-4.5
378,2008,367.0,-36.0,8.0,-4.5,182.0,2.0,91.0
378,2010,549.0,182.0,2.0,91.0,87.0,9.0,9.666666666666666
378,2019,636.0,87.0,9.0,9.666666666666666,NaN,NaN,NaN
379,1984,378.0,NaN,NaN,NaN,-40.0,21.0,-1.9047619047619047
379,2005,338.0,-40.0,21.0,-1.9047619047619047,-505.0,1.0,-505.0
379,2006,-167.0,-505.0,1.0,-505.0,215.0,1.0,215.0
379,2007,48.0,215.0,1.0,215.0,-136.0,5.0,-27.2
379,2012,-88.0,-136.0,5.0,-27.2,191.0,7.0,27.285714285714285
379,2019,103.0,191.0,7.0,27.285714285714285,NaN,NaN,NaN
380,1984,738.0,NaN,NaN,NaN,-65.0,19.0,-3.4210526315789473
380,2003,673.0,-65.0,19.0,-3.4210526315789473,-147.0,1.0,-147.0
380,2004,526.0,-147.0,1.0,-147.0,51.0,15.0,3.4
380,2019,577.0,51.0,15.0,3.4,NaN,NaN,NaN
381,1984,335.0,NaN,NaN,NaN,-63.0,17.0,-3.7058823529411766
381,2001,272.0,-63.0,17.0,-3.7058823529411766,-348.0,1.0,-348.0
381,2002,-76.0,-348.0,1.0,-348.0,180.0,2.0,90.0
381,2004,104.0,180.0,2.0,90.0,-9.0,8.0,-1.125
381,2012,95.0,-9.0,8.0,-1.125,222.0,2.0,111.0
381,2014,317.0,222.0,2.0,111.0,0.0,5.0,0.0
381,2019,317.0,0.0,5.0,0.0,NaN,NaN,NaN
382,1984,-121.0,NaN,NaN,NaN,367.0,11.0,33.36363636363637
382,1995,246.0,367.0,11.0,33.36363636363637,-312.0,2.0,-156.0
382,1997,-66.0,-312.0,2.0,-156.0,264.0,1.0,264.0
382,1998,198.0,264.0,1.0,264.0,-113.0,12.0,-9.416666666666666
382,2010,85.0,-113.0,12.0,-9.416666666666666,185.0,1.0,185.0
382,2011,270.0,185.0,1.0,185.0,-321.0,8.0,-40.125
382,2019,-51.0,-321.0,8.0,-40.125,NaN,NaN,NaN
383,1984,532.0,NaN,NaN,NaN,-13.0,14.0,-0.9285714285714286
383,1998,519.0,-13.0,14.0,-0.9285714285714286,-972.0,1.0,-972.0
383,1999,-453.0,-972.0,1.0,-972.0,37.0,3.0,12.333333333333334
383,2002,-416.0,37.0,3.0,12.333333333333334,479.0,4.0,119.75
383,2006,63.0,479.0,4.0,119.75,-300.0,1.0,-300.0
383,2007,-237.0,-300.0,1.0,-300.0,145.0,12.0,12.083333333333334
383,2019,-92.0,145.0,12.0,12.083333333333334,NaN,NaN,NaN
384,1984,603.0,NaN,NaN,NaN,0.0,8.0,0.0
384,1992,603.0,0.0,8.0,0.0,-249.0,1.0,-249.0
384,1993,354.0,-249.0,1.0,-249.0,34.0,3.0,11.333333333333334
384,1996,388.0,34.0,3.0,11.333333333333334,311.0,1.0,311.0
384,1997,699.0,311.0,1.0,311.0,-252.0,20.0,-12.6
384,2017,447.0,-252.0,20.0,-12.6,236.0,2.0,118.0
384,2019,683.0,236.0,2.0,118.0,NaN,NaN,NaN
385,1984,568.0,NaN,NaN,NaN,69.0,24.0,2.875
385,2008,637.0,69.0,24.0,2.875,-252.0,1.0,-252.0
385,2009,385.0,-252.0,1.0,-252.0,173.0,1.0,173.0
385,2010,558.0,173.0,1.0,173.0,26.0,9.0,2.888888888888889
385,2019,584.0,26.0,9.0,2.888888888888889,NaN,NaN,NaN
386,1984,596.0,NaN,NaN,NaN,-65.0,10.0,-6.5
386,1994,531.0,-65.0,10.0,-6.5,-304.0,1.0,-304.0
386,1995,227.0,-304.0,1.0,-304.0,14.0,6.0,2.3333333333333335
386,2001,241.0,14.0,6.0,2.3333333333333335,-341.0,1.0,-341.0
386,2002,-100.0,-341.0,1.0,-341.0,621.0,1.0,621.0
386,2003,521.0,621.0,1.0,621.0,76.0,16.0,4.75
386,2019,597.0,76.0,16.0,4.75,NaN,NaN,NaN
387,1984,687.0,NaN,NaN,NaN,68.0,11.0,6.181818181818182
387,1995,755.0,68.0,11.0,6.181818181818182,-198.0,1.0,-198.0
387,1996,557.0,-198.0,1.0,-198.0,40.0,10.0,4.0
387,2006,597.0,40.0,10.0,4.0,-174.0,1.0,-174.0
387,2007,423.0,-174.0,1.0,-174.0,235.0,1.0,235.0
387,2008,658.0,235.0,1.0,235.0,-2.0,11.0,-0.18181818181818182
387,2019,656.0,-2.0,11.0,-0.18181818181818182,NaN,NaN,NaN
388,1984,228.0,NaN,NaN,NaN,288.0,35.0,8.228571428571428
388,2019,516.0,288.0,35.0,8.228571428571428,NaN,NaN,NaN
389,1984,517.0,NaN,NaN,NaN,121.0,35.0,3.4571428571428573
389,2019,638.0,121.0,35.0,3.4571428571428573,NaN,NaN,NaN
390,1984,233.0,NaN,NaN,NaN,159.0,16.0,9.9375
390,2000,392.0,159.0,16.0,9.9375,-312.0,1.0,-312.0
390,2001,80.0,-312.0,1.0,-312.0,0.0,18.0,0.0
390,2019,80.0,0.0,18.0,0.0,NaN,NaN,NaN
391,1984,221.0,NaN,NaN,NaN,-4.0,35.0,-0.11428571428571428
391,2019,217.0,-4.0,35.0,-0.11428571428571428,NaN,NaN,NaN
392,1984,547.0,NaN,NaN,NaN,13.0,29.0,0.4482758620689655
392,2013,560.0,13.0,29.0,0.4482758620689655,-286.0,2.0,-143.0
392,2015,274.0,-286.0,2.0,-143.0,0.0,4.0,0.0
392,2019,274.0,0.0,4.0,0.0,NaN,NaN,NaN
393,1984,-111.0,NaN,NaN,NaN,100.0,27.0,3.7037037037037037
393,2011,-11.0,100.0,27.0,3.7037037037037037,405.0,2.0,202.5
393,2013,394.0,405.0,2.0,202.5,0.0,6.0,0.0
393,2019,394.0,0.0,6.0,0.0,NaN,NaN,NaN
394,1984,372.0,NaN,NaN,NaN,0.0,14.0,0.0
394,1998,372.0,0.0,14.0,0.0,-144.0,1.0,-144.0
394,1999,228.0,-144.0,1.0,-144.0,0.0,8.0,0.0
394,2007,228.0,0.0,8.0,0.0,-415.0,1.0,-415.0
394,2008,-187.0,-415.0,1.0,-415.0,518.0,1.0,518.0
394,2009,331.0,518.0,1.0,518.0,0.0,10.0,0.0
394,2019,331.0,0.0,10.0,0.0,NaN,NaN,NaN
395,1984,714.0,NaN,NaN,NaN,-86.0,35.0,-2.4571428571428573
395,2019,628.0,-86.0,35.0,-2.4571428571428573,NaN,NaN,NaN
396,1984,593.0,NaN,NaN,NaN,14.0,19.0,0.7368421052631579
396,2003,607.0,14.0,19.0,0.7368421052631579,-276.0,1.0,-276.0
396,2004,331.0,-276.0,1.0,-276.0,342.0,3.0,114.0
396,2007,673.0,342.0,3.0,114.0,-299.0,3.0,-99.66666666666667
396,2010,374.0,-299.0,3.0,-99.66666666666667,316.0,1.0,316.0
396,2011,690.0,316.0,1.0,316.0,-44.0,8.0,-5.5
396,2019,646.0,-44.0,8.0,-5.5,NaN,NaN,NaN
397,1984,255.0,NaN,NaN,NaN,153.0,10.0,15.3
397,1994,408.0,153.0,10.0,15.3,-659.0,1.0,-659.0
397,1995,-251.0,-659.0,1.0,-659.0,342.0,10.0,34.2
397,2005,91.0,342.0,10.0,34.2,38.0,6.0,6.333333333333333
397,2011,129.0,38.0,6.0,6.333333333333333,180.0,1.0,180.0
397,2012,309.0,180.0,1.0,180.0,-49.0,7.0,-7.0
397,2019,260.0,-49.0,7.0,-7.0,NaN,NaN,NaN
398,1984,561.0,NaN,NaN,NaN,82.0,13.0,6.3076923076923075
398,1997,643.0,82.0,13.0,6.3076923076923075,-339.0,1.0,-339.0
398,1998,304.0,-339.0,1.0,-339.0,374.0,15.0,24.933333333333334
398,2013,678.0,374.0,15.0,24.933333333333334,-221.0,3.0,-73.66666666666667
398,2016,457.0,-221.0,3.0,-73.66666666666667,254.0,1.0,254.0
398,2017,711.0,254.0,1.0,254.0,-55.0,2.0,-27.5
398,2019,656.0,-55.0,2.0,-27.5,NaN,NaN,NaN
399,1984,66.0,NaN,NaN,NaN,23.0,10.0,2.3
399,1994,89.0,23.0,10.0,2.3,-172.0,1.0,-172.0
399,1995,-83.0,-172.0,1.0,-172.0,252.0,19.0,13.263157894736842
399,2014,169.0,252.0,19.0,13.263157894736842,-217.0,1.0,-217.0
399,2015,-48.0,-217.0,1.0,-217.0,172.0,1.0,172.0
399,2016,124.0,172.0,1.0,172.0,-26.0,3.0,-8.666666666666666
399,2019,98.0,-26.0,3.0,-8.666666666666666,NaN,NaN,NaN
400,1984,743.0,NaN,NaN,NaN,-53.0,31.0,-1.7096774193548387
400,2015,690.0,-53.0,31.0,-1.7096774193548387,-379.0,1.0,-379.0
400,2016,311.0,-379.0,1.0,-379.0,96.0,3.0,32.0
400,2019,407.0,96.0,3.0,32.0,NaN,NaN,NaN
401,1984,38.0,NaN,NaN,NaN,300.0,21.0,14.285714285714286
401,2005,338.0,300.0,21.0,14.285714285714286,-761.0,1.0,-761.0
401,2006,-423.0,-761.0,1.0,-761.0,45.0,1.0,45.0
401,2007,-378.0,45.0,1.0,45.0,316.0,1.0,316.0
401,2008,-62.0,316.0,1.0,316.0,318.0,11.0,28.90909090909091
401,2019,256.0,318.0,11.0,28.90909090909091,NaN,NaN,NaN
402,1984,605.0,NaN,NaN,NaN,75.0,13.0,5.769230769230769
402,1997,680.0,75.0,13.0,5.769230769230769,-294.0,2.0,-147.0
402,1999,386.0,-294.0,2.0,-147.0,317.0,12.0,26.416666666666668
402,2011,703.0,317.0,12.0,26.416666666666668,-168.0,1.0,-168.0
402,2012,535.0,-168.0,1.0,-168.0,155.0,4.0,38.75
402,2016,690.0,155.0,4.0,38.75,-188.0,3.0,-62.666666666666664
402,2019,502.0,-188.0,3.0,-62.666666666666664,NaN,NaN,NaN
403,1984,174.0,NaN,NaN,NaN,-114.0,4.0,-28.5
403,1988,60.0,-114.0,4.0,-28.5,348.0,1.0,348.0
403,1989,408.0,348.0,1.0,348.0,150.0,6.0,25.0
403,1995,558.0,150.0,6.0,25.0,-377.0,8.0,-47.125
403,2003,181.0,-377.0,8.0,-47.125,347.0,7.0,49.57142857142857
403,2010,528.0,347.0,7.0,49.57142857142857,-218.0,9.0,-24.22222222222222
403,2019,310.0,-218.0,9.0,-24.22222222222222,NaN,NaN,NaN
404,1984,391.0,NaN,NaN,NaN,220.0,4.0,55.0
404,1988,611.0,220.0,4.0,55.0,-107.0,13.0,-8.23076923076923
404,2001,504.0,-107.0,13.0,-8.23076923076923,218.0,8.0,27.25
404,2009,722.0,218.0,8.0,27.25,-236.0,1.0,-236.0
404,2010,486.0,-236.0,1.0,-236.0,201.0,1.0,201.0
404,2011,687.0,201.0,1.0,201.0,-4.0,8.0,-0.5
404,2019,683.0,-4.0,8.0,-0.5,NaN,NaN,NaN
405,1984,371.0,NaN,NaN,NaN,56.0,10.0,5.6
405,1994,427.0,56.0,10.0,5.6,-484.0,1.0,-484.0
405,1995,-57.0,-484.0,1.0,-484.0,170.0,1.0,170.0
405,1996,113.0,170.0,1.0,170.0,152.0,23.0,6.608695652173913
405,2019,265.0,152.0,23.0,6.608695652173913,NaN,NaN,NaN
406,1984,580.0,NaN,NaN,NaN,12.0,13.0,0.9230769230769231
406,1997,592.0,12.0,13.0,0.9230769230769231,-368.0,1.0,-368.0
406,1998,224.0,-368.0,1.0,-368.0,273.0,1.0,273.0
406,1999,497.0,273.0,1.0,273.0,-212.0,1.0,-212.0
406,2000,285.0,-212.0,1.0,-212.0,292.0,4.0,73.0
406,2004,577.0,292.0,4.0,73.0,45.0,15.0,3.0
406,2019,622.0,45.0,15.0,3.0,NaN,NaN,NaN
407,1984,430.0,NaN,NaN,NaN,80.0,5.0,16.0
407,1989,510.0,80.0,5.0,16.0,-131.0,1.0,-131.0
407,1990,379.0,-131.0,1.0,-131.0,205.0,3.0,68.33333333333333
407,1993,584.0,205.0,3.0,68.33333333333333,-268.0,2.0,-134.0
407,1995,316.0,-268.0,2.0,-134.0,224.0,1.0,224.0
407,1996,540.0,224.0,1.0,224.0,-75.0,23.0,-3.260869565217391
407,2019,465.0,-75.0,23.0,-3.260869565217391,NaN,NaN,NaN
408,1984,378.0,NaN,NaN,NaN,23.0,17.0,1.3529411764705883
408,2001,401.0,23.0,17.0,1.3529411764705883,-351.0,1.0,-351.0
408,2002,50.0,-351.0,1.0,-351.0,372.0,17.0,21.88235294117647
408,2019,422.0,372.0,17.0,21.88235294117647,NaN,NaN,NaN
409,1984,534.0,NaN,NaN,NaN,13.0,24.0,0.5416666666666666
409,2008,547.0,13.0,24.0,0.5416666666666666,-235.0,1.0,-235.0
