year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,311.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,289.0,-276.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-268.0,19.0,NaN,NaN,NaN,NaN,142.0,NaN,NaN,NaN,NaN,NaN,340.0,
magnitude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22.0,-565.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,287.0,NaN,NaN,NaN,NaN,123.0,NaN,NaN,NaN,NaN,NaN,198.0,
duration,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,1.0,NaN,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN,NaN,6.0,
rate,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5714285714285714,-565.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,287.0,NaN,NaN,NaN,NaN,24.6,NaN,NaN,NaN,NaN,NaN,33.0,
postMagnitude,-22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-565.0,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,287.0,123.0,NaN,NaN,NaN,NaN,198.0,NaN,NaN,NaN,NaN,NaN,NaN,
postDuration,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,5.0,NaN,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN,NaN,NaN,
postRate,-1.5714285714285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-565.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,287.0,24.6,NaN,NaN,NaN,NaN,33.0,NaN,NaN,NaN,NaN,NaN,NaN,
