year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,255.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,408.0,-251.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.0,NaN,NaN,NaN,NaN,NaN,129.0,309.0,NaN,NaN,NaN,NaN,NaN,NaN,260.0,
magnitude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153.0,-659.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,342.0,NaN,NaN,NaN,NaN,NaN,38.0,180.0,NaN,NaN,NaN,NaN,NaN,NaN,-49.0,
duration,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN,NaN,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.0,
rate,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.3,-659.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.2,NaN,NaN,NaN,NaN,NaN,6.333333333333333,180.0,NaN,NaN,NaN,NaN,NaN,NaN,-7.0,
postMagnitude,153.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-659.0,342.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.0,NaN,NaN,NaN,NaN,NaN,180.0,-49.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postDuration,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN,NaN,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postRate,15.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-659.0,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.333333333333333,NaN,NaN,NaN,NaN,NaN,180.0,-7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
