year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-36.0,NaN,745.0,NaN,NaN,NaN,NaN,NaN,563.0,-116.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,595.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,297.0,
magnitude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-46.0,NaN,781.0,NaN,NaN,NaN,NaN,NaN,-182.0,-679.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,711.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-298.0,
duration,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,NaN,2.0,NaN,NaN,NaN,NaN,NaN,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,
rate,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.75,NaN,390.5,NaN,NaN,NaN,NaN,NaN,-30.333333333333332,-679.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.111111111111114,
postMagnitude,-46.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,781.0,NaN,-182.0,NaN,NaN,NaN,NaN,NaN,-679.0,711.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-298.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postDuration,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,6.0,NaN,NaN,NaN,NaN,NaN,1.0,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postRate,-5.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,390.5,NaN,-30.333333333333332,NaN,NaN,NaN,NaN,NaN,-679.0,79.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.111111111111114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
