year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,439.0,NaN,NaN,NaN,NaN,NaN,NaN,664.0,NaN,NaN,NaN,407.0,687.0,NaN,NaN,NaN,NaN,NaN,460.0,653.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,646.0,
magnitude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225.0,NaN,NaN,NaN,-257.0,280.0,NaN,NaN,NaN,NaN,NaN,-227.0,193.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.0,
duration,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0,NaN,NaN,NaN,4.0,1.0,NaN,NaN,NaN,NaN,NaN,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.0,
rate,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.142857142857146,NaN,NaN,NaN,-64.25,280.0,NaN,NaN,NaN,NaN,NaN,-37.833333333333336,193.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4375,
postMagnitude,225.0,NaN,NaN,NaN,NaN,NaN,NaN,-257.0,NaN,NaN,NaN,280.0,-227.0,NaN,NaN,NaN,NaN,NaN,193.0,-7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postDuration,7.0,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,1.0,6.0,NaN,NaN,NaN,NaN,NaN,1.0,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postRate,32.142857142857146,NaN,NaN,NaN,NaN,NaN,NaN,-64.25,NaN,NaN,NaN,280.0,-37.833333333333336,NaN,NaN,NaN,NaN,NaN,193.0,-0.4375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
