year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,336.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,509.0,NaN,370.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500.0,27.0,NaN,432.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,462.0,
magnitude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,173.0,NaN,-139.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130.0,-473.0,NaN,405.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.0,
duration,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,1.0,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,
rate,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.416666666666666,NaN,-69.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.25,-473.0,NaN,202.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,
postMagnitude,173.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-139.0,NaN,130.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-473.0,405.0,NaN,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postDuration,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,2.0,NaN,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postRate,14.416666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-69.5,NaN,16.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-473.0,202.5,NaN,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
