year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,197.0,NaN,NaN,NaN,NaN,NaN,82.0,NaN,NaN,NaN,411.0,NaN,NaN,NaN,NaN,NaN,NaN,-9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,394.0,167.0,NaN,NaN,NaN,121.0,
magnitude,NaN,NaN,NaN,NaN,NaN,NaN,-115.0,NaN,NaN,NaN,329.0,NaN,NaN,NaN,NaN,NaN,NaN,-420.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,403.0,-227.0,NaN,NaN,NaN,-46.0,
duration,NaN,NaN,NaN,NaN,NaN,NaN,6.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.0,1.0,NaN,NaN,NaN,4.0,
rate,NaN,NaN,NaN,NaN,NaN,NaN,-19.166666666666668,NaN,NaN,NaN,82.25,NaN,NaN,NaN,NaN,NaN,NaN,-60.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.0,-227.0,NaN,NaN,NaN,-11.5,
postMagnitude,-115.0,NaN,NaN,NaN,NaN,NaN,329.0,NaN,NaN,NaN,-420.0,NaN,NaN,NaN,NaN,NaN,NaN,403.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-227.0,-46.0,NaN,NaN,NaN,NaN,
postDuration,6.0,NaN,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.0,NaN,NaN,NaN,NaN,
postRate,-19.166666666666668,NaN,NaN,NaN,NaN,NaN,82.25,NaN,NaN,NaN,-60.0,NaN,NaN,NaN,NaN,NaN,NaN,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-227.0,-11.5,NaN,NaN,NaN,NaN,
