year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
index,682.0,NaN,477.0,NaN,NaN,690.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,668.0,446.0,586.0,NaN,NaN,NaN,NaN,NaN,NaN,642.0,
magnitude,NaN,NaN,-205.0,NaN,NaN,213.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22.0,-222.0,140.0,NaN,NaN,NaN,NaN,NaN,NaN,56.0,
duration,NaN,NaN,2.0,NaN,NaN,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,7.0,
rate,NaN,NaN,-102.5,NaN,NaN,71.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0476190476190477,-222.0,140.0,NaN,NaN,NaN,NaN,NaN,NaN,8.0,
postMagnitude,-205.0,NaN,213.0,NaN,NaN,-22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-222.0,140.0,56.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postDuration,2.0,NaN,3.0,NaN,NaN,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
postRate,-102.5,NaN,71.0,NaN,NaN,-1.0476190476190477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-222.0,140.0,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
